brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
10232,Dilamide,allopathic,dilamideoral-suspension250-mg5-ml,Oral Suspension,Diloxanide Furoate,250 mg/5 ml,Pharmadesh Laboratories Ltd.,60 ml bottle: ৳ 60.00,
10231,Dilamide,allopathic,dilamidetablet500-mg,Tablet,Diloxanide Furoate,500 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
2457,Digoxen,allopathic,digoxencapsule020-mg,Capsule,Digoxin,0.20 mg,Drug International Ltd.,"Unit Price: ৳ 1.34,(50's pack: ৳ 67.00),",(50's pack: ৳ 67.00)
20662,Diglic,allopathic,diglictablet80-mg,Tablet,Gliclazide,80 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
16585,Digecid Plus,allopathic,digecid-plusoral-suspension480-mg20-mg5-ml,Oral Suspension,Magaldrate + Simethicone,(480 mg+20 mg)/5 ml,Beximco Pharmaceuticals Ltd.,200 ml bottle: ৳ 110.00,
16584,Digecid Plus,allopathic,digecid-pluschewable-tablet480-mg20-mg,Chewable Tablet,Magaldrate + Simethicone,480 mg+20 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
13192,Difol TR,allopathic,difol-trcapsule-timed-release150-mg05-mg,Capsule (Timed Release),Ferrous Sulfate + Folic Acid,150 mg+0.5 mg,Desh Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(60's pack: ৳ 120.00),",(60's pack: ৳ 120.00)
15870,Diflupred,allopathic,diflupredophthalmic-emulsion005,Ophthalmic Emulsion,Difluprednate,0.05%,General Pharmaceuticals Ltd.,5 ml drop: ৳ 180.00,
9847,Diflucon,allopathic,difluconcapsule50-mg,Capsule,Fluconazole,50 mg,Aexim Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
9843,Diflu,allopathic,diflucapsule50-mg,Capsule,Fluconazole,50 mg,Aristopharma Ltd.,"Unit Price: ৳ 8.00,(48's pack: ৳ 384.00),",(48's pack: ৳ 384.00)
9989,Diflu,allopathic,difluophthalmic-solution03,Ophthalmic Solution,Fluconazole (Ophthalmic),0.30%,Aristopharma Ltd.,5 ml drop: ৳ 80.00,
9846,Diflu,allopathic,diflupowder-for-suspension50-mg5-ml,Powder for Suspension,Fluconazole,50 mg/5 ml,Aristopharma Ltd.,35 ml bottle: ৳ 78.00,
9845,Diflu,allopathic,diflucapsule200-mg,Capsule,Fluconazole,200 mg,Aristopharma Ltd.,"Unit Price: ৳ 25.00,(12's pack: ৳ 300.00),",(12's pack: ৳ 300.00)
9844,Diflu,allopathic,diflucapsule150-mg,Capsule,Fluconazole,150 mg,Aristopharma Ltd.,"Unit Price: ৳ 22.00,(12's pack: ৳ 264.00),",(12's pack: ৳ 264.00)
32322,Difitox,allopathic,difitoxcapsule100-mg,Capsule,Doxycycline Hydrochloride,100 mg,Al-Madina Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",(50's pack: ৳ 100.00)
11873,Difin,allopathic,difinsyrup10-mg5-ml,Syrup,Diphenhydramine Hydrochloride,10 mg/5 ml,Nipa Pharmaceuticals Ltd.,100 ml bottle: ৳ 40.00,
10994,Difenac Plus,allopathic,difenac-plusim-injection75-mg20-mg2-ml,IM Injection,Diclofenac Sodium + Lidocaine Hydrochloride,(75 mg+20 mg)/2 ml,Rephco Pharmaceuticals Ltd.,"2 ml ampoule: ৳ 10.00,(10's pack: ৳ 100.00),",(10's pack: ৳ 100.00)
10993,Difenac,allopathic,difenactablet50-mg,Tablet,Diclofenac Sodium,50 mg,Rephco Pharmaceuticals Ltd.,"Unit Price: ৳ 0.90,(100's pack: ৳ 90.00),",(100's pack: ৳ 90.00)
5163,Dietil,allopathic,dietilcapsule120-mg,Capsule,Orlistat,120 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
5616,Dieta Plus,allopathic,dieta-plustablet30-mg2-mg,Tablet,Pioglitazone + Glimepiride,30 mg+2 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 12.50,(20's pack: ৳ 250.00),",(20's pack: ৳ 250.00)
5617,Dieta Plus,allopathic,dieta-plustablet30-mg4-mg,Tablet,Pioglitazone + Glimepiride,30 mg+4 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
26933,Dieta M,allopathic,dieta-mtablet-extended-release1-mg500-mg,Tablet (Extended Release),Glimepiride + Metformin,1 mg+500 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
5294,Dieta,allopathic,dietatablet3-mg,Tablet,Glimepiride,3 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
5293,Dieta,allopathic,dietatablet2-mg,Tablet,Glimepiride,2 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
10386,Acep,allopathic,aceptablet500-mg,Tablet,Paracetamol,500 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 0.80,(100's pack: ৳ 80.00),",(100's pack: ৳ 80.00)
17365,Acenopan,allopathic,acenopantablet100-mg,Tablet,Aceclofenac,100 mg,RN Pharmaceuticals,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
25003,Dilriva,allopathic,dilrivainhalation-capsule18-mcg,Inhalation Capsule,Tiotropium (Dry Powder Inhaler),18 mcg,UniMed UniHealth,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
28249,Diloxide,allopathic,diloxidetablet500-mg,Tablet,Diloxanide Furoate,500 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 1.86,(100's pack: ৳ 186.00),",(100's pack: ৳ 186.00)
2535,Dilol,allopathic,diloltablet625-mg,Tablet,Carvedilol,6.25 mg,Mystic Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
2536,Dilol,allopathic,diloltablet125-mg,Tablet,Carvedilol,12.5 mg,Mystic Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
10997,Dilock TR,allopathic,dilock-trcapsule-timed-release100-mg,Capsule (Timed Release),Diclofenac Sodium,100 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
10996,Dilock SR,allopathic,dilock-srtablet-sustained-release100-mg,Tablet (Sustained Release),Diclofenac Sodium,100 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
10995,Dilock,allopathic,dilocktablet50-mg,Tablet,Diclofenac Sodium,50 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 0.50,(100's pack: ৳ 50.00),",(100's pack: ৳ 50.00)
27911,Dilocard,allopathic,dilocardtablet125-mg,Tablet,Carvedilol,12.5 mg,The White Horse Pharma,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
2533,Dilocard,allopathic,dilocardtablet625-mg,Tablet,Carvedilol,6.25 mg,The White Horse Pharma,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29119,Dilitus,allopathic,dilitustablet200-mcg,Tablet,Voglibose,200 mcg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29120,Dilitus,allopathic,dilitustablet300-mcg,Tablet,Voglibose,300 mcg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
4496,Diliner DR,allopathic,diliner-drcapsule-delayed-release60-mg,Capsule (Delayed Release),Duloxetine Hydrochloride,60 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 16.11,(18's pack: ৳ 289.98),",(18's pack: ৳ 289.98)
32351,Diliner DR,allopathic,diliner-drcapsule-delayed-release20-mg,Capsule (Delayed Release),Duloxetine Hydrochloride,20 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
30083,Dilinda,allopathic,dilindainhalation-capsule150-mcg,Inhalation Capsule,Indacaterol Maleate,150 mcg,UniMed UniHealth,"Unit Price: ৳ 35.00,(30's pack: ৳ 1,050.00),","(30's pack: ৳ 1,050.00)"
30084,Dilinda,allopathic,dilindainhalation-capsule300-mcg,Inhalation Capsule,Indacaterol Maleate,300 mcg,UniMed UniHealth,"Unit Price: ৳ 65.00,(30's pack: ৳ 1,950.00),","(30's pack: ৳ 1,950.00)"
30082,Dilgly UniCap,allopathic,dilgly-unicapinhalation-capsule50-mcg,Inhalation Capsule,Glycopyrronium Bromide (Inhalation capsule),50 mcg,UniMed UniHealth,"Unit Price: ৳ 50.00,(30's pack: ৳ 1,500.00),","(30's pack: ৳ 1,500.00)"
30726,Dilgard,allopathic,dilgardtablet25-mg,Tablet,Carvedilol,25 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 8.05,(30's pack: ৳ 241.50),",(30's pack: ৳ 241.50)
2531,Dilgard,allopathic,dilgardtablet125-mg,Tablet,Carvedilol,12.5 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 5.04,(30's pack: ৳ 151.28),",(30's pack: ৳ 151.28)
2530,Dilgard,allopathic,dilgardtablet625-mg,Tablet,Carvedilol,6.25 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 3.02,(30's pack: ৳ 90.45),",(30's pack: ৳ 90.45)
27024,Dilcontin XL,allopathic,dilcontin-xltablet-controlled-release90-mg,Tablet (Controlled Release),Diltiazem Hydrochloride (SR tablet),90 mg,Mundipharma (BD) Pvt. Ltd.,"Unit Price: ৳ 16.00,(30's pack: ৳ 479.85),",(30's pack: ৳ 479.85)
19923,Dilcontin CR,allopathic,dilcontin-crtablet-controlled-release60-mg,Tablet (Controlled Release),Diltiazem Hydrochloride (SR tablet),60 mg,Mundipharma (BD) Pvt. Ltd.,"Unit Price: ৳ 6.48,(100's pack: ৳ 647.53),",(100's pack: ৳ 647.53)
21000,Dilbro UniCap,allopathic,dilbro-unicapinhalation-capsule110-mcg50-mcg,Inhalation Capsule,Indacaterol + Glycopyrronium,110 mcg+50 mcg,UniMed UniHealth,"Unit Price: ৳ 70.00,(30's pack: ৳ 2,100.00),","(30's pack: ৳ 2,100.00)"
33117,Dilavir,allopathic,dilaviriv-infusion5-mgml,IV Infusion,Remdesivir,5 mg/ml,Drug International Ltd.,"100 mg vial: ৳ 3,500.00",
3613,Dilator,allopathic,dilatororal-solution5-mg5-ml,Oral Solution,Bambuterol Hydrochloride,5 mg/5 ml,Eskayef Pharmaceuticals Ltd.,60 ml bottle: ৳ 30.00,
3611,Dilator,allopathic,dilatortablet10-mg,Tablet,Bambuterol Hydrochloride,10 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
3612,Dilator,allopathic,dilatortablet20-mg,Tablet,Bambuterol Hydrochloride,20 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(100's pack: ৳ 400.00),",(100's pack: ৳ 400.00)
30389,Dilatin SR,allopathic,dilatin-srtablet-sustained-release120-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),120 mg,Healthcare Pharmaceuticals Ltd.,,
30388,Dilatin SR,allopathic,dilatin-srtablet-sustained-release90-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),90 mg,Healthcare Pharmaceuticals Ltd.,,
16044,Dilate Plus,allopathic,dilate-plusophthalmic-solution085,Ophthalmic Solution,Tropicamide + Phenylephrine Hydrochloride,0.8%+5%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 80.00,
16030,Dilate,allopathic,dilateophthalmic-solution1,Ophthalmic Solution,Tropicamide,1%,Incepta Pharmaceuticals Ltd.,5 ml drop: ৳ 76.00,
20,Acenac,allopathic,acenactablet100-mg,Tablet,Aceclofenac,100 mg,Medicon Pharmaceuticals Ltd.,"Unit Price: ৳ 2.73,(50's pack: ৳ 136.35),",(50's pack: ৳ 136.35)
26649,Diovan,allopathic,diovantablet320-mg,Tablet,Valsartan,320 mg,Novartis (Bangladesh) Ltd.,"Unit Price: ৳ 70.27,(28's pack: ৳ 1,967.42),","(28's pack: ৳ 1,967.42)"
30159,Diorin,allopathic,diorintablet450-mg50-mg,Tablet,Micronised Diosmin + Hesperidin,450 mg+50 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
27042,Dionem,allopathic,dionemiv-infusion500-mgvial,IV Infusion,Doripenem,500 mg/vial,Opsonin Pharma Ltd.,"500 mg vial: ৳ 2,000.00",
29607,Diohes DS,allopathic,diohes-dstablet900-mg100-mg,Tablet,Micronised Diosmin + Hesperidin,900 mg+100 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
2417,Diohes,allopathic,diohestablet450-mg50-mg,Tablet,Micronised Diosmin + Hesperidin,450 mg+50 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 8.06,(30's pack: ৳ 241.80),",(30's pack: ৳ 241.80)
25723,Diobis,allopathic,diobistablet25-mg,Tablet,Bisoprolol Hemifumarate,2.5 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
4335,Dinxi,allopathic,dinxitablet05-mg10-mg,Tablet,Flupentixol + Melitracen,0.5 mg+10 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
11540,Dinovo,allopathic,dinovotablet-delayed-release375-mg20-mg,Tablet (Delayed Release),Naproxen Sodium + Esomeprazole Magnesium,375 mg+20 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(50's pack: ৳ 600.00),",(50's pack: ৳ 600.00)
11541,Dinovo,allopathic,dinovotablet-delayed-release500-mg20-mg,Tablet (Delayed Release),Naproxen Sodium + Esomeprazole Magnesium,500 mg+20 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(50's pack: ৳ 750.00),",(50's pack: ৳ 750.00)
26199,Dinosen,allopathic,dinosentablet2-mg,Tablet,Dienogest,2 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(30's pack: ৳ 1,500.00),","(30's pack: ৳ 1,500.00)"
19887,Dinogest,allopathic,dinogesttablet2-mg,Tablet,Dienogest,2 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(10's pack: ৳ 500.00),",(10's pack: ৳ 500.00)
30517,Dinoges-EV,allopathic,dinoges-evtablet2-mg2-mg,Tablet,Dienogest + Estradiol Valerate,2 mg+2 mg,Nuvista Pharma Ltd.,"28 tablet pack: ৳ 1,680.00",
3300,Dinakion MM,allopathic,dinakion-mminjection2-mg02-ml,Injection,Phytomenadione (Injection),2 mg/0.2 ml,Drug International Ltd.,"2 mg ampoule: ৳ 20.00,(5's pack: ৳ 100.00),",(5's pack: ৳ 100.00)
3299,Dinakion,allopathic,dinakioninjection10-mgml,Injection,Phytomenadione (Injection),10 mg/ml,Drug International Ltd.,"10 mg ampoule: ৳ 45.00,(5's pack: ৳ 225.00),",(5's pack: ৳ 225.00)
23638,Dinakion,allopathic,dinakioncapsule1-mg,Capsule,Phytomenadione (Oral),1 mg,Drug International Ltd.,"Unit Price: ৳ 15.00,(10's pack: ৳ 150.00),",(10's pack: ৳ 150.00)
12080,Dinafex,allopathic,dinafexoral-suspension30-mg5-ml,Oral Suspension,Fexofenadine Hydrochloride,30 mg/5 ml,Eskayef Pharmaceuticals Ltd.,50 ml bottle: ৳ 48.00,
12077,Dinafex,allopathic,dinafextablet60-mg,Tablet,Fexofenadine Hydrochloride,60 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 3.50,(40's pack: ৳ 140.00),",(40's pack: ৳ 140.00)
12078,Dinafex,allopathic,dinafextablet120-mg,Tablet,Fexofenadine Hydrochloride,120 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(40's pack: ৳ 320.00),",(40's pack: ৳ 320.00)
12079,Dinafex,allopathic,dinafextablet180-mg,Tablet,Fexofenadine Hydrochloride,180 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(40's pack: ৳ 400.00),",(40's pack: ৳ 400.00)
10998,Dinac TR,allopathic,dinac-trcapsule-timed-release100-mg,Capsule (Timed Release),Diclofenac Sodium,100 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
12192,Din,allopathic,dintablet10-mg,Tablet,Loratadine,10 mg,Millat Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
5229,Dimerol MR,allopathic,dimerol-mrtablet-modified-release30-mg,Tablet (Modified Release),Gliclazide,30 mg,Drug International Ltd.,"Unit Price: ৳ 7.00,(56's pack: ৳ 392.00),",(56's pack: ৳ 392.00)
20672,Dimerol MR,allopathic,dimerol-mrtablet-modified-release60-mg,Tablet (Modified Release),Gliclazide,60 mg,Drug International Ltd.,"Unit Price: ৳ 11.00,(20's pack: ৳ 220.00),",(20's pack: ৳ 220.00)
5228,Dimerol,allopathic,dimeroltablet80-mg,Tablet,Gliclazide,80 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(56's pack: ৳ 448.00),",(56's pack: ৳ 448.00)
4045,Dilyt,allopathic,dilytsyrup15-mg5-ml,Syrup,Ambroxol Hydrochloride,15 mg/5 ml,Novo Healthcare and Pharma Ltd.,100 ml bottle: ৳ 40.13,
20565,Dilup,allopathic,diluptablet40-mg50-mg,Tablet,Furosemide + Spironolactone,40 mg+50 mg,ACI Limited,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
3057,Diltizem SR,allopathic,diltizem-srtablet-sustained-release90-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),90 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 5.63,(40's pack: ৳ 225.20),",(40's pack: ৳ 225.20)
19932,Diltiazem,allopathic,diltiazemtablet30-mg,Tablet,Diltiazem Hydrochloride (FC tablet),30 mg,Innovative Pharma (Albion),"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
30387,Diltiazem,allopathic,diltiazemtablet60-mg,Tablet,Diltiazem Hydrochloride (FC tablet),60 mg,Innovative Pharma (Albion),"Unit Price: ৳ 3.80,(100's pack: ৳ 380.00),",(100's pack: ৳ 380.00)
30378,Dilti SR,allopathic,dilti-srtablet-sustained-release90-mg,Tablet (Sustained Release),Diltiazem Hydrochloride (SR tablet),90 mg,Edruc Limited,"Unit Price: ৳ 3.00,(30's pack: ৳ 90.00),",(30's pack: ৳ 90.00)
226,Acemox,allopathic,acemoxtablet250-mg,Tablet,Acetazolamide,250 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
10089,Dirozyl,allopathic,dirozyltablet200-mg,Tablet,Metronidazole,200 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 0.67,(100's pack: ৳ 67.00),",(100's pack: ৳ 67.00)
10091,Dirozyl,allopathic,dirozyloral-suspension200-mg5-ml,Oral Suspension,Metronidazole,200 mg/5 ml,ACME Laboratories Ltd.,60 ml bottle: ৳ 29.90,
10090,Dirozyl,allopathic,dirozyltablet400-mg,Tablet,Metronidazole,400 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 1.27,(100's pack: ৳ 127.00),",(100's pack: ৳ 127.00)
1325,Dirin,allopathic,dirintablet10-mg,Tablet,Dicycloverine Hydrochloride,10 mg,Alco Pharma Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
1326,Dirin,allopathic,dirinsyrup10-mg5-ml,Syrup,Dicycloverine Hydrochloride,10 mg/5 ml,Alco Pharma Ltd.,50 ml bottle: ৳ 40.12,
2863,Diretic-DS,allopathic,diretic-dstablet40-mg50-mg,Tablet,Furosemide + Spironolactone,40 mg+50 mg,Drug International Ltd.,"Unit Price: ৳ 9.00,(56's pack: ৳ 504.00),",(56's pack: ৳ 504.00)
2862,Diretic,allopathic,diretictablet20-mg50-mg,Tablet,Furosemide + Spironolactone,20 mg+50 mg,Drug International Ltd.,"Unit Price: ৳ 7.00,(56's pack: ৳ 392.00),",(56's pack: ৳ 392.00)
11419,Diproxen CR,allopathic,diproxen-crtablet-sustained-release500-mg,Tablet (Sustained Release),Naproxen Sodium,500 mg,Drug International Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
11420,Diproxen,allopathic,diproxengel10-ww,Gel,Naproxen Sodium,10% w/w,Drug International Ltd.,15 gm tube: ৳ 60.00,
11418,Diproxen,allopathic,diproxentablet500-mg,Tablet,Naproxen Sodium,500 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",(50's pack: ৳ 400.00)
11417,Diproxen,allopathic,diproxentablet250-mg,Tablet,Naproxen Sodium,250 mg,Drug International Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
12555,Diprosal,allopathic,diprosalscalp-lotion0052,Scalp Lotion,Betamethasone Dipropionate + Salicylic Acid,0.05%+2%,Aristopharma Ltd.,30 ml container: ৳ 150.00,
15871,Dipred,allopathic,dipredophthalmic-emulsion005,Ophthalmic Emulsion,Difluprednate,0.05%,Popular Pharmaceuticals Ltd.,5 ml drop: ৳ 180.00,
831,Diplor Plus,allopathic,diplor-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
830,Diplor Plus,allopathic,diplor-plustablet5-mg25-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+25 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 3.50,(30's pack: ৳ 104.85),",(30's pack: ৳ 104.85)
684,Diplor,allopathic,diplortablet5-mg,Tablet,Amlodipine Besilate,5 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
685,Diplor,allopathic,diplortablet10-mg,Tablet,Amlodipine Besilate,10 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
26908,Diplin M,allopathic,diplin-mtablet25-mg500-mg,Tablet,Linagliptin + Metformin Hydrochloride,2.5 mg+500 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
21725,Diplin,allopathic,diplintablet5-mg,Tablet,Linagliptin,5 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
683,Dipine,allopathic,dipinetablet5-mg,Tablet,Amlodipine Besilate,5 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
17691,Dipicard Plus,allopathic,dipicard-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
17656,Dipicard,allopathic,dipicardtablet10-mg,Tablet,Amlodipine Besilate,10 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
17655,Dipicard,allopathic,dipicardtablet5-mg,Tablet,Amlodipine Besilate,5 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
28030,Diphedan,allopathic,diphedanoral-suspension30-mg5-ml,Oral Suspension,Phenytoin Sodium,30 mg/5 ml,Ambee Pharmaceuticals Ltd.,100 ml bottle: ৳ 30.44,
28027,Diphedan,allopathic,diphedantablet100-mg,Tablet,Phenytoin Sodium,100 mg,Ambee Pharmaceuticals Ltd.,"Unit Price: ৳ 2.01,(100's pack: ৳ 200.72),",(100's pack: ৳ 200.72)
12280,Dipa,allopathic,dipatablet10-mg,Tablet,Rupatadine Fumarate,10 mg,Drug International Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
31911,Dip,allopathic,diptablet300-mg,Tablet,Dexibuprofen,300 mg,Alco Pharma Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
26648,Diovan,allopathic,diovancapsule80-mg,Capsule,Valsartan,80 mg,Novartis (Bangladesh) Ltd.,"Unit Price: ৳ 40.00,(28's pack: ৳ 1,120.00),","(28's pack: ৳ 1,120.00)"
2799,Diovan,allopathic,diovantablet40-mg,Tablet,Valsartan,40 mg,Novartis (Bangladesh) Ltd.,"Unit Price: ৳ 36.14,(28's pack: ৳ 1,011.81),","(28's pack: ৳ 1,011.81)"
19,Acelon,allopathic,acelontablet100-mg,Tablet,Aceclofenac,100 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
18,Acelock,allopathic,acelocktablet100-mg,Tablet,Aceclofenac,100 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
32082,DLP,allopathic,dlpcapsule-delayed-release30-mg,Capsule (Delayed Release),Dexlansoprazole,30 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
15537,Dixicon,allopathic,dixiconoral-suspension300-mg5-ml,Oral Suspension,Nalidixic Acid,300 mg/5 ml,Jayson Pharmaceuticals Ltd.,50 ml bottle: ৳ 30.54,
4016,Dixar Plus,allopathic,dixar-plussyrup20-mg10-mg25-mg5-ml,Syrup,Dextromethorphan + Phenylephrine + Triprolidine,(20 mg+10 mg+2.5 mg)/5 ml,ACI Limited,100 ml bottle: ৳ 100.00,
27549,Dixar,allopathic,dixarsyrup10-mg5-ml,Syrup,Dextromethorphan Hydrobromide,10 mg/5 ml,ACI Limited,100 ml bottle: ৳ 40.00,
